id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_body_part,pass_type,possession_team_id,team_id,player_id,pass_recipient_id,pass_outcome,under_pressure,pass_switch,counterpress,off_camera,pass_inswinging,pass_technique,pass_assisted_shot_id,pass_shot_assist,pass_cross,pass_through_ball,pass_aerial_won,pass_goal_assist,pass_outswinging,pass_miscommunication,pass_no_touch,pass_cut_back
8bea97fc-098c-444d-9a3b-3ef62dffcf6e,975,1,00:21:15.917,21,15,Pass,47,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[57.4, 5.4]",1.380561,['0b8b5006-6cbf-4da2-a048-92ee3b0f5759'],3942785,Lisandro Martínez,28.302826,2.2284307,Ground Pass,"[40.1, 27.8]",Left Foot,,779,779,5507,27768.0,,,,,,,,,,,,,,,,,
26dfbe5f-17a5-4327-b51e-708bc2af7b78,978,1,00:21:20.038,21,20,Pass,47,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[41.0, 27.3]",1.911482,['5af73ae6-4c2b-428e-a81e-42a5f97c065e'],3942785,Cristian Gabriel Romero,29.76995,1.7055676,Ground Pass,"[37.0, 56.8]",Left Foot,,779,779,27768,20572.0,,,,,,,,,,,,,,,,,
2f12ee6a-e42d-492c-b152-ed02f1ab44c6,981,1,00:21:22.692,21,22,Pass,47,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[38.3, 57.5]",1.473576,['3893ba3d-61f1-4c8a-be94-743dc7a8179f'],3942785,Rodrigo Javier De Paul,18.811167,1.1952257,Ground Pass,"[45.2, 75.0]",Right Foot,,779,779,20572,7797.0,,,,,,,,,,,,,,,,,
64547ee7-1352-4f1a-ad97-a1b1fef8c6c6,984,1,00:21:24.689,21,24,Pass,47,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[45.4, 74.5]",3.2112,"['010b3cc6-365b-4fc6-9144-1ec788df8fed', '9abf4bd0-4584-4404-be3e-70c36731eab8']",3942785,Ángel Fabián Di María Hernández,45.11696,-0.40314558,Low Pass,"[86.9, 56.8]",Right Foot,,779,779,7797,2995.0,Incomplete,,,,,,,,,,,,,,,,
010b3cc6-365b-4fc6-9144-1ec788df8fed,986,1,00:21:27.900,21,27,Pass,48,Canada,Regular Play,Canada,Derek Cornelius,Left Center Back,"[33.2, 23.3]",2.840768,"['545ad142-15a2-486d-ace3-e332d6970fe8', '64547ee7-1352-4f1a-ad97-a1b1fef8c6c6']",3942785,Maxime Crépeau,30.402138,2.536256,Ground Pass,"[8.2, 40.6]",Left Foot,Recovery,1833,1833,23760,23758.0,,,,,,,,,,,,,,,,,
67d147a3-0b5b-4d1b-90f0-e30e6ba2ccbc,990,1,00:21:31.859,21,31,Pass,48,Canada,Regular Play,Canada,Maxime Crépeau,Goalkeeper,"[10.9, 44.6]",2.070901,['dc62feee-d710-4ae4-b23e-d9d169e5ff9d'],3942785,Richie Laryea,48.256397,0.32043993,High Pass,"[56.7, 59.8]",Right Foot,,1833,1833,23758,16120.0,,,,,,,,,,,,,,,,,
81958d76-5777-4bff-8eab-1799651835d1,992,1,00:21:33.930,21,33,Pass,48,Canada,Regular Play,Canada,Richie Laryea,Right Midfield,"[55.6, 59.4]",0.039999,"['12fb9a04-bd67-4ab6-abc9-be7f32672dd4', '4a6b12ee-df75-4fa4-ab66-84c8c50b9576']",3942785,,0.9,-1.5707964,Low Pass,"[55.6, 58.5]",,,1833,1833,16120,,Incomplete,True,,,,,,,,,,True,,,,,
eb73d908-5489-4090-a7d2-d142ccd8670e,995,1,00:21:36.377,21,36,Pass,49,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[66.0, 28.0]",2.34261,['cb2d6883-5ba2-4899-96af-fe39aef61177'],3942785,Lisandro Martínez,27.054205,-2.4478009,Low Pass,"[45.2, 10.7]",Head,Recovery,779,779,38718,27768.0,,,,,,,,,,,,,,,,,
664cb617-ab2c-4006-81e9-090d1f1a0a4b,998,1,00:21:40.320,21,40,Pass,49,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[45.4, 18.0]",0.932185,['9f8e8a99-aa46-4796-931e-be290763d823'],3942785,Enzo Fernandez,11.428036,0.9973558,Ground Pass,"[51.6, 27.6]",Left Foot,,779,779,27768,38718.0,,,,,,,,,,,,,,,,,
bad37432-10a9-4cd3-b715-bb64381a4b6f,1001,1,00:21:45.652,21,45,Pass,49,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[63.6, 19.1]",0.8,['99d076fc-5f48-40d2-b517-74fc79de8fbc'],3942785,Nicolás Alejandro Tagliafico,11.5,-1.5707964,Ground Pass,"[63.6, 7.6]",Right Foot,,779,779,38718,5507.0,,,,,,,,,,,,,,,,,
e8aeb4b2-b02e-49df-a253-8f4fa1dfdb1e,1004,1,00:21:48.415,21,48,Pass,49,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[58.5, 7.8]",1.2,['d2cf97dc-cde9-49ad-b9f6-e23110f3c7d4'],3942785,Lisandro Martínez,24.352617,2.1485486,Ground Pass,"[45.2, 28.2]",Left Foot,,779,779,5507,27768.0,,,,,,,,,,,,,,,,,
57229d94-f60e-44a1-8817-66dd2af31efc,1007,1,00:21:50.415,21,50,Pass,49,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[45.2, 28.2]",1.6,['b07ffd0f-b9e2-481d-a132-a619da5452f2'],3942785,Cristian Gabriel Romero,23.423279,1.6734387,Ground Pass,"[42.8, 51.5]",Left Foot,,779,779,27768,20572.0,,,,,,,,,,,,,,,,,
f4228d66-85dc-4899-a396-8f4bef70b873,1010,1,00:21:54.015,21,54,Pass,49,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[44.5, 51.5]",0.9385,['bff6e2fe-76f2-4b64-88cd-65dbcda04fa3'],3942785,Rodrigo Javier De Paul,14.69966,-0.5917762,Ground Pass,"[56.7, 43.3]",Right Foot,,779,779,20572,7797.0,,,,,,,,,,,,,,,,,
86fa324b-e6d2-4718-8fe0-a662917c5d24,1014,1,00:21:57.283,21,57,Pass,49,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[65.6, 46.0]",1.209651,"['2999ae60-e698-4eef-b959-75b2f9f72146', 'b0bc4555-9f23-4fa7-8880-d6294c7e4ee1']",3942785,Julián Álvarez,28.53787,-0.21182755,High Pass,"[93.5, 40.0]",Right Foot,,779,779,7797,29560.0,,True,,,,,,0db12638-5028-473f-94ad-51775d585c52,,,,,True,,,,
9e484cd2-c550-4929-a314-d917ed901092,1023,1,00:23:43.866,23,43,Pass,50,Canada,From Kick Off,Canada,Jonathan David,Right Center Forward,"[60.0, 40.0]",0.755235,['0d8bd96f-311e-4e87-8581-46ba58794959'],3942785,Cyle Larin,4.8010416,-2.5189219,Ground Pass,"[56.1, 37.2]",Right Foot,Kick Off,1833,1833,23640,16459.0,,,,,,,,,,,,,,,,,
6c533b26-8a9f-4f2f-8561-03d2522510c0,1026,1,00:23:45.644,23,45,Pass,50,Canada,From Kick Off,Canada,Cyle Larin,Left Center Forward,"[56.1, 36.8]",2.564178,['4f3b854c-1e7f-483a-bd16-cd97824777a1'],3942785,Moise Bombito,26.521124,2.33753,Ground Pass,"[37.7, 55.9]",Right Foot,,1833,1833,16459,383250.0,,,,,,,,,,,,,,,,,
61f03e9d-df1d-41cd-a78d-86457d280ca6,1029,1,00:23:50.488,23,50,Pass,50,Canada,From Kick Off,Canada,Moise Bombito,Right Center Back,"[38.6, 54.5]",0.801123,['b8746632-bb1b-49b7-9850-2a2266ecc609'],3942785,Ismael Koné,15.720369,-1.2269166,Ground Pass,"[43.9, 39.7]",Right Foot,,1833,1833,383250,133229.0,,,,,,,,,,,,,,,,,
374e6dfb-aa63-4621-a759-e494317d5e06,1032,1,00:23:55.013,23,55,Pass,50,Canada,From Kick Off,Canada,Ismael Koné,Right Defensive Midfield,"[50.5, 26.0]",1.525225,['5d0c4872-9691-4b3e-9e3a-c85b6fd7ab62'],3942785,Alphonso Davies,24.981594,-1.0605874,Ground Pass,"[62.7, 4.2]",Right Foot,,1833,1833,133229,12365.0,,,,,,,,,,,,,,,,,
aeba65e0-fe8d-41df-9bd3-dd826fab1f8b,1035,1,00:23:58.583,23,58,Pass,50,Canada,From Kick Off,Canada,Alphonso Davies,Left Back,"[63.4, 3.6]",1.18018,['d2258c53-5842-481e-a0de-956a9ad11410'],3942785,Ismael Koné,11.182576,2.235761,Ground Pass,"[56.5, 12.4]",Left Foot,,1833,1833,12365,133229.0,,,,,,,,,,,,,,,,,
c883f5ad-758b-4b09-81f6-9209e9fa1cbc,1038,1,00:24:00.283,24,0,Pass,50,Canada,From Kick Off,Canada,Ismael Koné,Right Defensive Midfield,"[56.1, 13.8]",1.001967,['b32ac991-77ae-4a0a-9d68-b2798dda5c99'],3942785,Stephen Antunes Eustáquio,9.176056,1.2835149,Ground Pass,"[58.7, 22.6]",Right Foot,,1833,1833,133229,11187.0,,,,,,,,,,,,,,,,,
b9e1cd3c-b9fe-4ff5-a297-cb51dabfa849,1042,1,00:24:02.280,24,2,Pass,50,Canada,From Kick Off,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[64.0, 21.7]",0.82364,['1b4238ec-e913-46e4-91d4-2e64f1e98344'],3942785,Ismael Koné,10.46948,-2.0045383,Ground Pass,"[59.6, 12.2]",Right Foot,,1833,1833,11187,133229.0,,,,,,,,,,,,,,,,,
57329317-09e9-4ef3-87b4-777982cd9fe7,1046,1,00:24:04.998,24,4,Pass,50,Canada,From Kick Off,Canada,Ismael Koné,Right Defensive Midfield,"[53.4, 17.5]",2.182378,"['d6d0e4dd-705c-4e85-a4c4-9abe96cc9ed2', 'fdda256b-aeeb-4dfb-87b0-f34e5cc5e53c']",3942785,Moise Bombito,27.336605,2.0049925,Ground Pass,"[41.9, 42.3]",Right Foot,,1833,1833,133229,383250.0,,True,,,,,,,,,,,,,,,
f65187ba-d6e9-438d-bd1b-ff6c990be31b,1050,1,00:24:10.260,24,10,Pass,50,Canada,From Kick Off,Canada,Moise Bombito,Right Center Back,"[55.4, 56.5]",1.589218,"['5bfa7664-29cc-41b2-abdd-2e013b7e3f36', '5e388cbc-dfea-4f74-9621-e81e72d66561']",3942785,Alistair Johnston,26.673769,0.81986725,Ground Pass,"[73.6, 76.0]",Right Foot,,1833,1833,383250,44703.0,,True,,,,,,,,,,,,,,,
d6aaeaef-61d3-404c-a5dc-762084b807a9,1058,1,00:24:18.551,24,18,Pass,50,Canada,From Kick Off,Canada,Alistair Johnston,Right Back,"[111.0, 69.8]",0.989793,['e3beb66a-cddd-4738-a036-99fc927774ec'],3942785,Jonathan David,21.922134,-2.343292,Ground Pass,"[95.7, 54.1]",Left Foot,,1833,1833,44703,23640.0,,,,,,,,,,,,,,,,,
34c8bc7f-e7a3-4b01-8ec6-b5009ca2db43,1060,1,00:24:19.541,24,19,Pass,50,Canada,From Kick Off,Canada,Jonathan David,Right Center Forward,"[95.1, 56.1]",0.747987,['a44ea907-219b-468d-bc45-5b46aa84d21f'],3942785,Cyle Larin,13.029965,-0.7311038,Ground Pass,"[104.8, 47.4]",Right Foot,,1833,1833,23640,16459.0,,,,,,,,,,,,,,,,,
9c8fa44a-ceba-468b-ac71-c327b0d11a0f,1063,1,00:24:20.289,24,20,Pass,50,Canada,From Kick Off,Canada,Cyle Larin,Left Center Forward,"[105.0, 50.5]",0.633393,"['8d59f83c-0138-4190-8562-3afa751b4de5', 'f2f4aada-edac-4ab9-80f8-a0ccf32341ec']",3942785,Richie Laryea,5.0990195,0.84089667,High Pass,"[108.4, 54.3]",Left Foot,,1833,1833,16459,16120.0,Incomplete,,,,,,,,,,,,,,,,
66a424aa-d42c-4551-85d8-55b5c95a43e5,1069,1,00:24:22.914,24,22,Pass,50,Canada,From Kick Off,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[26.8, 25.6]",0.701567,"['53a02fcf-21a2-4815-9ea7-9f807c321451', '55ee396e-efa7-41b5-9ba2-7f0e71c30baf', 'a6ceef97-9aa2-4c9d-a0f2-0d706ca230f0']",3942785,Julián Álvarez,8.958795,-0.57871497,Low Pass,"[34.3, 20.7]",Right Foot,,1833,779,7797,29560.0,Incomplete,True,,,,,,,,,,,,,,,
c6ef8040-ae85-4492-9c52-a11784a21f4e,1074,1,00:24:24.604,24,24,Pass,50,Canada,From Kick Off,Canada,Moise Bombito,Right Center Back,"[86.4, 59.4]",1.154655,"['941eceb2-71ef-49e4-a78e-9c723456384f', 'da83d918-e714-44f7-8ffa-4b541b3220d5']",3942785,Alistair Johnston,12.617845,1.0752447,Ground Pass,"[92.4, 70.5]",Left Foot,,1833,1833,383250,44703.0,,True,,,,,,,,,,,,,,,
693d2018-c220-41dc-8aa6-8423a799b762,1080,1,00:25:16.105,25,16,Pass,51,Canada,From Free Kick,Canada,Alphonso Davies,Left Back,"[92.4, 70.3]",1.603607,['ae4f7d1e-17db-4ac8-a857-71b1ade5ee15'],3942785,,39.449207,-1.091277,High Pass,"[110.6, 35.3]",Left Foot,Free Kick,1833,1833,12365,,Incomplete,,,,,,,,,True,,,,,,,
be3070d3-2cff-45a1-80ea-f2ea51d01c63,1085,1,00:25:24.058,25,24,Pass,51,Canada,From Free Kick,Canada,Alistair Johnston,Right Back,"[101.7, 2.7]",1.366713,['29290e7d-5f50-434f-8306-0fbeb714a3fb'],3942785,Richie Laryea,21.693317,2.4279664,Ground Pass,"[85.3, 16.9]",Right Foot,,1833,1833,44703,16120.0,,,,,,,,,,,,,,,,,
caa89d2a-82da-45f2-b272-e995abd8e37c,1088,1,00:25:26.665,25,26,Pass,51,Canada,From Free Kick,Canada,Richie Laryea,Right Midfield,"[86.0, 18.6]",1.428053,['4c5029bd-1531-4a3c-8bca-a0dcc40595ad'],3942785,Alistair Johnston,20.444315,-0.90675014,Ground Pass,"[98.6, 2.5]",Right Foot,,1833,1833,16120,44703.0,,,,,,,,,,,,,,,,,
321d24b7-ede2-44c9-8002-80b90ddc9848,1091,1,00:25:29.693,25,29,Pass,51,Canada,From Free Kick,Canada,Alistair Johnston,Right Back,"[95.9, 5.1]",1.774626,['c0adcd54-3c99-4294-9f8b-7877d24c7992'],3942785,,40.511234,1.0430772,High Pass,"[116.3, 40.1]",Right Foot,,1833,1833,44703,,Incomplete,,,,,,,,,True,,,,,,,
9631f6ff-7662-4b57-898c-4493971679df,1096,1,00:26:18.987,26,18,Pass,53,Argentina,From Free Kick,Argentina,Damián Emiliano Martínez,Goalkeeper,"[15.1, 46.0]",0.8,['15151842-99fe-4f20-a42c-52b869eb7d62'],3942785,Lisandro Martínez,22.1813,-0.91647506,Ground Pass,"[28.6, 28.4]",Right Foot,Free Kick,779,779,6909,27768.0,,,,,True,,,,,,,,,,,,
b715a9a7-3ac6-4156-83f3-087909f82408,1098,1,00:26:20.089,26,20,Pass,53,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[33.2, 27.1]",1.383706,['044acd78-fba5-4649-8f96-191bf639d6fb'],3942785,Damián Emiliano Martínez,24.748737,2.3561945,Ground Pass,"[15.7, 44.6]",Left Foot,,779,779,27768,6909.0,,,,,,,,,,,,,,,,,
5a589f92-cb4d-4c9d-8056-baa007af58b1,1101,1,00:26:34.104,26,34,Pass,53,Argentina,From Free Kick,Argentina,Damián Emiliano Martínez,Goalkeeper,"[27.5, 43.1]",1.599999,['f850a23d-82fc-4278-ba2b-6eb2fe31b7a9'],3942785,Cristian Gabriel Romero,28.183683,1.3344233,Ground Pass,"[34.1, 70.5]",Left Foot,,779,779,6909,20572.0,,,,,,,,,,,,,,,,,
eb3ee3af-efa2-4e4d-a938-a67ea302cb34,1103,1,00:26:39.080,26,39,Pass,53,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[34.1, 62.1]",2.45313,['c17f3c10-577a-4f15-992a-fba3a1900c34'],3942785,Lisandro Martínez,33.034073,-1.6162196,Ground Pass,"[32.6, 29.1]",Right Foot,,779,779,20572,27768.0,,,,,True,,,,,,,,,,,,
9ad97b90-0b85-4d00-82c8-6a2f570c9cfe,1105,1,00:26:42.493,26,42,Pass,53,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[33.2, 26.2]",1.787112,['5fdc94e3-51f6-4994-950f-9c13d1f51f9f'],3942785,Damián Emiliano Martínez,20.094278,2.3209977,Ground Pass,"[19.5, 40.9]",Left Foot,,779,779,27768,6909.0,,,,,,,,,,,,,,,,,
572419d2-7c05-44d1-b579-f851b638b2c8,1108,1,00:26:53.080,26,53,Pass,53,Argentina,From Free Kick,Argentina,Damián Emiliano Martínez,Goalkeeper,"[26.1, 40.4]",1.6,['d2be22da-9bb2-4cb8-a32f-c69c7acb5b2b'],3942785,Cristian Gabriel Romero,25.110357,1.3007022,Ground Pass,"[32.8, 64.6]",Left Foot,,779,779,6909,20572.0,,,,,,,,,,,,,,,,,
902f93d4-6038-42d6-8ad6-9972c548e374,1111,1,00:26:56.751,26,56,Pass,53,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[33.9, 63.7]",1.910571,['d9ce0a23-0639-45d4-b8f0-ddd75c6befb2'],3942785,Damián Emiliano Martínez,27.634941,-2.0894935,Ground Pass,"[20.2, 39.7]",Right Foot,,779,779,20572,6909.0,,,,,,,,,,,,,,,,,
162dac1a-f992-4f22-96e8-28d20cb02912,1114,1,00:27:17.519,27,17,Pass,53,Argentina,From Free Kick,Argentina,Damián Emiliano Martínez,Goalkeeper,"[25.7, 40.4]",1.836463,['d70c34be-1b43-479e-a1a6-1897d63a2e1f'],3942785,Lisandro Martínez,20.169283,-1.1737169,Ground Pass,"[33.5, 21.8]",Right Foot,,779,779,6909,27768.0,,,,,,,,,,,,,,,,,
86b94bef-c044-484c-83b3-b90398513128,1117,1,00:27:24.216,27,24,Pass,53,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[55.8, 7.2]",2.40295,['8332d69d-db4d-432c-80df-de8e96984dac'],3942785,Nicolás Alejandro Tagliafico,36.144848,-0.049820237,High Pass,"[91.9, 5.4]",Left Foot,,779,779,27768,5507.0,,,,,,,,,,,,,,,,,
5cbafd5c-a86f-4982-8260-6b0090a7196a,1122,1,00:27:29.580,27,29,Pass,54,Canada,Regular Play,Canada,Moise Bombito,Right Center Back,"[19.3, 74.0]",1.49565,['0bb65725-4a6a-4e99-82f2-bc99bf730f2c'],3942785,Stephen Antunes Eustáquio,19.918081,-1.3014619,Ground Pass,"[24.6, 54.8]",Right Foot,,1833,1833,383250,11187.0,,,,,,,,,,,,,,,,,
6d2627b8-5a42-4c24-b422-048fdd56e9d8,1125,1,00:27:35.404,27,35,Pass,54,Canada,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[32.4, 47.4]",0.663245,['fad74da6-2f08-4139-9ae0-ad62288374b3'],3942785,Ismael Koné,11.403947,-0.95360494,Ground Pass,"[39.0, 38.1]",Right Foot,,1833,1833,11187,133229.0,,,,,,,,,,,,,,,,,
fe21c521-e366-40e9-9cf1-d7376acc397e,1127,1,00:27:36.067,27,36,Pass,54,Canada,Regular Play,Canada,Ismael Koné,Right Defensive Midfield,"[39.5, 37.9]",0.707411,['2ba386f7-b978-4c19-9aa2-83b88bff9b2b'],3942785,Stephen Antunes Eustáquio,9.200543,2.2251666,Ground Pass,"[33.9, 45.2]",Right Foot,,1833,1833,133229,11187.0,,,,,,,,,,,,,,,,,
f8b0b663-40ea-45ca-82d3-2b70ddd4db55,1130,1,00:27:38.055,27,38,Pass,54,Canada,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[37.5, 51.7]",1.496921,['73d2e3c7-47a5-4634-b8c3-d595419fe5d0'],3942785,Alistair Johnston,22.676199,1.2337053,Ground Pass,"[45.0, 73.1]",Right Foot,,1833,1833,11187,44703.0,,,,,,,,,,,,,,,,,
9e2c5dcb-54d1-44d5-8f62-31ff5d2097b2,1133,1,00:27:40.752,27,40,Pass,54,Canada,Regular Play,Canada,Alistair Johnston,Right Back,"[46.8, 72.5]",0.956806,['ff2f4c46-abcd-4300-af16-8b214bcbfb64'],3942785,Stephen Antunes Eustáquio,10.651291,-1.7884469,Ground Pass,"[44.5, 62.1]",Right Foot,,1833,1833,44703,11187.0,,,,,,,,,,,,,,,,,
3d4e0b4b-720d-40f5-9af2-040c0bec43d2,1136,1,00:27:42.444,27,42,Pass,54,Canada,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[44.5, 58.1]",0.82521,['812b5c17-f6df-4658-923f-68339369a38f'],3942785,Ismael Koné,10.716809,-0.8712791,Ground Pass,"[51.4, 49.9]",Right Foot,,1833,1833,11187,133229.0,,,,,,,,,,,,,,,,,
2e4017b8-41d9-42cb-8a36-92943f81098c,1139,1,00:27:43.270,27,43,Pass,54,Canada,Regular Play,Canada,Ismael Koné,Right Defensive Midfield,"[51.0, 49.7]",0.98267,"['51a72a50-58d4-4ca7-9803-f46d6c23f58e', 'a358961b-dbc9-4049-85e3-676c828acfb7']",3942785,Stephen Antunes Eustáquio,7.1610055,2.5148497,Ground Pass,"[45.2, 53.9]",Left Foot,,1833,1833,133229,11187.0,,True,,,,,,,,,,,,,,,
7659f9bc-e50f-46ed-8592-bd542d633683,1142,1,00:27:44.905,27,44,Pass,54,Canada,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[44.5, 52.3]",2.617571,['7caf48e4-3087-4400-96fc-525fc5cc0dc2'],3942785,Derek Cornelius,28.801563,-1.56038,Ground Pass,"[44.8, 23.5]",Right Foot,,1833,1833,11187,23760.0,,,,,,,,,,,,,,,,,
3c8cfd57-dcda-4419-b0c3-f148c6dd0c73,1144,1,00:27:47.523,27,47,Pass,54,Canada,Regular Play,Canada,Derek Cornelius,Left Center Back,"[44.8, 24.4]",1.589564,['06c1ddf2-c979-4b1b-b8ac-56a20f78dd2d'],3942785,Ismael Koné,9.563472,-0.11527613,Ground Pass,"[54.3, 23.3]",Left Foot,,1833,1833,23760,133229.0,,,,,,,,,,,,,,,,,
63e5069f-37a7-43db-b0cf-01be1aec50e0,1148,1,00:27:52.216,27,52,Pass,54,Canada,Regular Play,Canada,Ismael Koné,Right Defensive Midfield,"[49.9, 20.0]",1.6,"['1f4bdb2d-d84f-4032-9606-542b5e3bf830', 'b92ebe7d-92ed-4e89-8bcb-3044f9f6f665']",3942785,Moise Bombito,32.03264,1.9547809,Ground Pass,"[37.9, 49.7]",Right Foot,,1833,1833,133229,383250.0,,True,,,,,,,,,,,,,,,
c94cfcd9-a013-42dc-9d0c-cd9f35a52d56,1151,1,00:27:55.709,27,55,Pass,54,Canada,Regular Play,Canada,Moise Bombito,Right Center Back,"[39.5, 55.4]",1.136167,['677b2ff7-c45c-45ab-943f-a03430eca173'],3942785,Alistair Johnston,11.108555,1.1635405,Ground Pass,"[43.9, 65.6]",Right Foot,,1833,1833,383250,44703.0,,,,,,,,,,,,,,,,,
d00e08e8-5844-4ed1-8b92-42bc8db22167,1154,1,00:27:58.046,27,58,Pass,54,Canada,Regular Play,Canada,Alistair Johnston,Right Back,"[44.1, 65.6]",1.245112,['f1e2b226-da61-446e-9bf2-9564dbfc326a'],3942785,Moise Bombito,17.19593,-2.2573442,Ground Pass,"[33.2, 52.3]",Right Foot,,1833,1833,44703,383250.0,,,,,,,,,,,,,,,,,
ec8abf84-1c9d-41f4-a4c9-d9c3b4a91371,1157,1,00:28:00.491,28,0,Pass,54,Canada,Regular Play,Canada,Moise Bombito,Right Center Back,"[32.8, 51.0]",2.064021,['3d30130f-aaab-4edb-883c-8ddb0b6f528c'],3942785,Derek Cornelius,35.44009,-1.2133466,Ground Pass,"[45.2, 17.8]",Right Foot,,1833,1833,383250,23760.0,,,,,,,,,,,,,,,,,
33e97f97-b5eb-4ac7-9626-97a74f8359d9,1160,1,00:28:05.795,28,5,Pass,54,Canada,Regular Play,Canada,Derek Cornelius,Left Center Back,"[55.6, 14.9]",3.596867,"['654ff6b6-5a1e-4971-87a5-f60d89081f81', 'f0339e5e-233e-48ab-9158-f017a4b9185b']",3942785,Richie Laryea,64.428955,0.6897701,High Pass,"[105.3, 55.9]",Left Foot,,1833,1833,23760,16120.0,Incomplete,,True,,,,,,,,,,,,,,
654ff6b6-5a1e-4971-87a5-f60d89081f81,1162,1,00:28:09.392,28,9,Pass,55,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[14.8, 24.2]",1.95045,"['33e97f97-b5eb-4ac7-9626-97a74f8359d9', 'becefa88-a059-4890-b75d-38bc03cd3574']",3942785,Damián Emiliano Martínez,15.204276,2.342242,Low Pass,"[4.2, 35.1]",Other,Recovery,779,779,5507,6909.0,,,,,,,,,,,,,,,,,
2ab57bd7-5d0c-4b7b-b11d-83e9d490859d,1166,1,00:28:21.390,28,21,Pass,55,Argentina,Regular Play,Argentina,Damián Emiliano Martínez,Goalkeeper,"[10.2, 38.4]",2.317364,['b1027850-598e-4b1a-805b-5aa94c4e3652'],3942785,Cristian Gabriel Romero,25.804264,1.1088818,Ground Pass,"[21.7, 61.5]",Keeper Arm,,779,779,6909,20572.0,,,,,,,,,,,,,,,,,
38017244-6c1d-4103-af49-fc3d155229d8,1169,1,00:28:24.693,28,24,Pass,55,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[22.6, 61.7]",1.540641,['7f6241e1-8205-4106-827d-8a372559566e'],3942785,Rodrigo Javier De Paul,30.88689,0.5070985,Ground Pass,"[49.6, 76.7]",Right Foot,,779,779,20572,7797.0,,,,,,,,,,,,,,,,,
037218f4-580f-4066-8d73-5bbe02e7ca6d,1172,1,00:28:26.961,28,26,Pass,55,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[52.1, 76.3]",0.588676,['a0aec50b-5bd0-4b11-904b-eb26461c6986'],3942785,Lionel Andrés Messi Cuccittini,6.735726,-0.7118469,Ground Pass,"[57.2, 71.9]",Right Foot,,779,779,7797,5503.0,,,,,,,,,,,,,,,,,
a69b5d33-64ce-46b9-acd7-73489cfc7317,1174,1,00:28:27.550,28,27,Pass,55,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[57.2, 71.9]",1.603682,['65c1d114-007c-4aa6-a1e1-3d0f055e5f3a'],3942785,Gonzalo Ariel Montiel,18.03136,2.7549071,Ground Pass,"[40.5, 78.7]",Left Foot,,779,779,5503,28263.0,,,,,,,,,,,,,,,,,
efdda54e-6771-4b55-88ce-b28912d248bd,1176,1,00:28:29.153,28,29,Pass,55,Argentina,Regular Play,Argentina,Gonzalo Ariel Montiel,Right Back,"[40.5, 77.6]",1.79937,['1fa70562-c2b9-4287-9524-5da1a711e023'],3942785,Cristian Gabriel Romero,21.781643,-2.1001925,Low Pass,"[29.5, 58.8]",Right Foot,,779,779,28263,20572.0,,,,,,,,,,,,,,,,,
90727eb5-06fc-4826-804a-4da9b83149f0,1179,1,00:28:32.609,28,32,Pass,55,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[32.6, 59.5]",0.982147,['91c2f26f-96d5-4123-a47f-673dd5f861b8'],3942785,Enzo Fernandez,11.412712,-0.1406579,Ground Pass,"[43.9, 57.9]",Right Foot,,779,779,20572,38718.0,,,,,,,,,,,,,,,,,
