id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique,shot_body_part,shot_type,shot_outcome,shot_freeze_frame,possession_team_id,team_id,player_id,shot_first_time,shot_open_goal,out,under_pressure
216966fd-154a-4ac5-8b80-c244682e0f63,2125,2,00:22:00.103,67,0,Shot,120,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[108.5, 29.7]",0.610194,"['5105ffcc-42b9-4702-a02b-0602edbc1119', '7f648a35-e536-4f0f-891e-e97f7c89e953']",3942228,,0.11635901,"[117.9, 37.2, 1.5]",070cb8a7-af0c-4f79-85b9-65611389ae34,Half Volley,Right Foot,Open Play,Saved,"[{'location': [91.4, 31.4], 'player': {'id': 384888, 'name': 'Ray Kendry Páez Andrade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.9, 57.5], 'player': {'id': 40211, 'name': 'Jeremy Leonel Sarmiento Morante'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.4, 34.1], 'player': {'id': 12583, 'name': 'Carlos Armando Gruezo Arboleda'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 45.2], 'player': {'id': 37945, 'name': 'Alan Steven Franco Palma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 28.0], 'player': {'id': 30111, 'name': 'Felix Eduardo Torres Caicedo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 30.1], 'player': {'id': 37737, 'name': 'Angelo Smit Preciado Quiñónez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 38.9], 'player': {'id': 41593, 'name': 'Willian Joel Pacho Tenorio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 50.3], 'player': {'id': 38004, 'name': 'Piero Martín Hincapié Reyna'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 37.4], 'player': {'id': 32677, 'name': 'Alexander Domínguez Carabalí'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.5, 28.0], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.7, 18.7], 'player': {'id': 20687, 'name': 'Nicolás Iván González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.9, 44.0], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [89.4, 68.1], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",779,779,5503,,,,True
8b2f3a41-dc51-4d01-851d-8938d4d5ac93,2275,2,00:26:53.247,71,53,Shot,133,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[102.5, 36.8]",0.510746,"['02fa60ec-0379-40ef-9f9f-6d4428febc6c', 'e17e2d07-3823-4083-a076-d43333eee355']",3942228,,0.062190935,"[109.1, 38.5]",,Volley,Left Foot,Open Play,Blocked,"[{'location': [108.4, 31.7], 'player': {'id': 37737, 'name': 'Angelo Smit Preciado Quiñónez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 35.0], 'player': {'id': 38004, 'name': 'Piero Martín Hincapié Reyna'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 34.6], 'player': {'id': 37726, 'name': 'Moisés Isaac Caicedo Corozo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.1, 44.2], 'player': {'id': 12583, 'name': 'Carlos Armando Gruezo Arboleda'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 42.4], 'player': {'id': 41593, 'name': 'Willian Joel Pacho Tenorio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 38.9], 'player': {'id': 30111, 'name': 'Felix Eduardo Torres Caicedo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 50.4], 'player': {'id': 37945, 'name': 'Alan Steven Franco Palma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 37.4], 'player': {'id': 384888, 'name': 'Ray Kendry Páez Andrade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [92.1, 52.5], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.5, 59.2], 'player': {'id': 40211, 'name': 'Jeremy Leonel Sarmiento Morante'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.3, 38.7], 'player': {'id': 32677, 'name': 'Alexander Domínguez Carabalí'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 41.0], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 40.5], 'player': {'id': 20687, 'name': 'Nicolás Iván González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.3, 30.8], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [92.5, 34.4], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.1, 45.9], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.8, 43.4], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.5, 47.9], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.2, 72.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",779,779,27768,True,,,
9dbb8457-e8b1-4050-b76a-7b0434f9a632,2280,2,00:26:54.586,71,54,Shot,133,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[103.1, 39.1]",0.261427,"['2a077f26-cc7c-4dc6-99cf-3d8ea3eaa3b4', 'a9cdb8d8-6e5b-489f-80ad-2fe79adf8f02']",3942228,,0.06264355,"[109.2, 46.7]",,Half Volley,Right Foot,Open Play,Wayward,"[{'location': [103.7, 38.4], 'player': {'id': 38004, 'name': 'Piero Martín Hincapié Reyna'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 33.2], 'player': {'id': 37726, 'name': 'Moisés Isaac Caicedo Corozo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.6, 35.9], 'player': {'id': 384888, 'name': 'Ray Kendry Páez Andrade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.3, 31.7], 'player': {'id': 37737, 'name': 'Angelo Smit Preciado Quiñónez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 38.1], 'player': {'id': 30111, 'name': 'Felix Eduardo Torres Caicedo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 39.9], 'player': {'id': 41593, 'name': 'Willian Joel Pacho Tenorio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 43.9], 'player': {'id': 12583, 'name': 'Carlos Armando Gruezo Arboleda'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 48.3], 'player': {'id': 37945, 'name': 'Alan Steven Franco Palma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.1, 51.0], 'player': {'id': 28559, 'name': 'Enner Remberto Valencia Lastra'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.2, 53.4], 'player': {'id': 40211, 'name': 'Jeremy Leonel Sarmiento Morante'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.5, 39.9], 'player': {'id': 32677, 'name': 'Alexander Domínguez Carabalí'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 40.6], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.5, 38.4], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 45.7], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [92.7, 32.2], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.9, 31.8], 'player': {'id': 20687, 'name': 'Nicolás Iván González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.5, 47.8], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.6, 66.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.2, 41.9], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",779,779,27768,True,,,True
2dcd4d46-7853-4315-bb9b-33c67cd5d962,2555,2,00:36:45.671,81,45,Shot,144,Ecuador,From Free Kick,Ecuador,Ángel Israel Mena Delgado,Center Attacking Midfield,"[91.9, 38.3]",0.349626,"['36b0e592-8096-4c9e-8603-0de49bad600c', 'e5775eb0-f377-4278-a168-b22816835cea']",3942228,,0.05211886,"[102.3, 37.7]",,Normal,Left Foot,Free Kick,Blocked,"[{'location': [103.1, 39.3], 'player': {'id': 3313, 'name': 'Giovani Lo Celso'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.1, 38.3], 'player': {'id': 20687, 'name': 'Nicolás Iván González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.0, 37.6], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 36.7], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 41.8], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 47.2], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 32.9], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 42.9], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 34.9], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 30.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.4, 41.8], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.6, 43.7], 'player': {'id': 348757, 'name': 'Kevin José Rodríguez Cortez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.8, 41.0], 'player': {'id': 21131, 'name': 'John Yeboah Zamora'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.7, 49.7], 'player': {'id': 37737, 'name': 'Angelo Smit Preciado Quiñónez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.4, 33.6], 'player': {'id': 37945, 'name': 'Alan Steven Franco Palma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.1, 34.3], 'player': {'id': 123625, 'name': 'Alan Steve Minda García'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 32.5], 'player': {'id': 38004, 'name': 'Piero Martín Hincapié Reyna'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.0, 28.8], 'player': {'id': 37726, 'name': 'Moisés Isaac Caicedo Corozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",3565,3565,28511,,,,
beb7677b-1363-4ab8-9f98-c9477e0ff292,2728,2,00:44:24.056,89,24,Shot,161,Ecuador,From Counter,Ecuador,Jordy Josué Caicedo Medina,Right Center Forward,"[113.3, 25.3]",0.460345,"['637d2ae9-070d-4ccd-8989-a12842de8a38', 'b6a9a471-5983-4534-b9c5-09f94d8253b3']",3942228,True,0.01487915,"[120.0, 35.0, 2.6]",cd0789b8-ec6e-4e9c-a1be-6b5aae442b97,Normal,Left Foot,Open Play,Off T,"[{'location': [107.9, 28.4], 'player': {'id': 3313, 'name': 'Giovani Lo Celso'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.1, 47.7], 'player': {'id': 20687, 'name': 'Nicolás Iván González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.1, 25.8], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 26.5], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 34.3], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 39.6], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.6, 37.8], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.8, 27.4], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 36.6], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 42.1], 'player': {'id': 21131, 'name': 'John Yeboah Zamora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.3, 36.8], 'player': {'id': 348757, 'name': 'Kevin José Rodríguez Cortez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.1, 28.5], 'player': {'id': 123625, 'name': 'Alan Steve Minda García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.5, 22.3], 'player': {'id': 38004, 'name': 'Piero Martín Hincapié Reyna'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",3565,3565,123554,,,,True
cde02653-b5b8-4c46-ad1e-711406b00afd,2758,2,00:45:50.110,90,50,Shot,164,Ecuador,From Free Kick,Ecuador,Kevin José Rodríguez Cortez,Left Center Forward,"[107.5, 45.4]",1.003085,['8708da38-196c-430d-ba16-8da22d4e57b5'],3942228,,0.029018562,"[120.0, 37.1, 1.0]",3718577c-cce6-4449-9bce-a2d0d95f2298,Normal,Head,Open Play,Goal,"[{'location': [101.8, 62.7], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.7, 53.2], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 51.8], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.9, 61.8], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 41.9], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 75.0], 'player': {'id': 28511, 'name': 'Ángel Israel Mena Delgado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.7, 63.2], 'player': {'id': 21131, 'name': 'John Yeboah Zamora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.6, 50.2], 'player': {'id': 37726, 'name': 'Moisés Isaac Caicedo Corozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.8, 28.7], 'player': {'id': 123625, 'name': 'Alan Steve Minda García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.5, 53.0], 'player': {'id': 37737, 'name': 'Angelo Smit Preciado Quiñónez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.5, 42.4], 'player': {'id': 3313, 'name': 'Giovani Lo Celso'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.0, 34.7], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.3, 40.1], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 44.6], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 35.8], 'player': {'id': 123554, 'name': 'Jordy Josué Caicedo Medina'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.9, 27.5], 'player': {'id': 38004, 'name': 'Piero Martín Hincapié Reyna'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",3565,3565,348757,,,,
59a9e221-698f-44b8-9b6e-09b804524b4f,2807,2,00:51:11.511,96,11,Shot,168,Ecuador,Regular Play,Ecuador,Jordy Josué Caicedo Medina,Right Center Forward,"[113.3, 37.3]",0.875028,['51fbe290-98f1-4269-b617-7e3dff5ed7df'],3942228,,0.18579678,"[120.0, 47.0, 0.9]",5b8be389-d199-4338-b9d9-8952272db3fe,Normal,Head,Open Play,Off T,"[{'location': [118.6, 38.6], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 28.1], 'player': {'id': 3313, 'name': 'Giovani Lo Celso'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.4, 43.5], 'player': {'id': 20687, 'name': 'Nicolás Iván González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.7, 38.7], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 36.8], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 33.6], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 24.3], 'player': {'id': 28263, 'name': 'Gonzalo Ariel Montiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 32.2], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 28.7], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 35.1], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.4, 38.7], 'player': {'id': 21131, 'name': 'John Yeboah Zamora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.1, 38.6], 'player': {'id': 348757, 'name': 'Kevin José Rodríguez Cortez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.3, 38.9], 'player': {'id': 28511, 'name': 'Ángel Israel Mena Delgado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.8, 30.8], 'player': {'id': 37726, 'name': 'Moisés Isaac Caicedo Corozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.9, 21.6], 'player': {'id': 123625, 'name': 'Alan Steve Minda García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",3565,3565,123554,,,,
f4675ded-f20f-492f-b77e-7e5a5ce17cf2,2830,5,00:00:43.858,120,43,Shot,173,Argentina,Other,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[108.1, 40.1]",0.789904,['16aabfa7-88cc-4e79-a7e3-827de2da3c59'],3942228,True,0.7835,"[120.0, 39.2, 2.9]",,Normal,Left Foot,Penalty,Post,"[{'location': [119.7, 40.3], 'player': {'id': 32677, 'name': 'Alexander Domínguez Carabalí'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",779,779,5503,,,,
29dc3ec7-1da2-4986-bae2-2a714c63bbc6,2832,5,00:01:43.306,121,43,Shot,174,Ecuador,Other,Ecuador,Ángel Israel Mena Delgado,Right Defensive Midfield,"[108.1, 40.1]",0.348201,['7211de3c-f297-4d34-940c-ca60a0e3a7d3'],3942228,,0.7835,"[119.0, 42.7, 1.1]",,Normal,Left Foot,Penalty,Saved,,3565,3565,28511,,,,
ccdf4016-305f-4b62-873e-9ab8732e9ad8,2834,5,00:02:28.610,122,28,Shot,175,Argentina,Other,Argentina,Julián Álvarez,Left Center Forward,"[108.1, 40.1]",0.583433,['540ffb88-f523-4eb0-b965-c5c881cce897'],3942228,,0.7835,"[120.0, 43.3, 2.1]",,Normal,Right Foot,Penalty,Goal,,779,779,29560,,,,
b29b1a4a-a5db-45c3-97df-39f364f2a9b3,2836,5,00:03:17.762,123,17,Shot,176,Ecuador,Other,Ecuador,Alan Steve Minda García,Left Midfield,"[108.1, 40.1]",0.262947,['310d37e6-c62a-41c1-af67-826c0c75858f'],3942228,,0.7835,"[119.3, 37.9, 1.2]",,Normal,Right Foot,Penalty,Saved,,3565,3565,123625,,,,
74637544-276d-4c3e-888c-f4c4e12e0f81,2838,5,00:04:16.089,124,16,Shot,177,Argentina,Other,Argentina,Alexis Mac Allister,Left Defensive Midfield,"[108.1, 40.1]",0.356974,['5e07756b-2212-4ad2-96e3-c5072baf16ab'],3942228,,0.7835,"[120.0, 43.6, 0.5]",,Normal,Right Foot,Penalty,Goal,,779,779,27886,,,,
77ca4e11-d50a-49b4-b602-5cd9e9c1477d,2840,5,00:04:56.985,124,56,Shot,178,Ecuador,Other,Ecuador,John Yeboah Zamora,Right Midfield,"[108.1, 40.1]",0.447929,['de7541a9-5922-4a63-b5ad-e6af98eba68a'],3942228,,0.7835,"[120.0, 43.4, 2.0]",,Normal,Left Foot,Penalty,Goal,,3565,3565,21131,,,,
6329cf7e-1b5f-41f2-80d4-353b53e6cc28,2842,5,00:05:37.757,125,37,Shot,179,Argentina,Other,Argentina,Gonzalo Ariel Montiel,Right Back,"[108.1, 40.1]",0.425811,['5a1c5345-1eaf-4e2c-b708-9b58fa70fc29'],3942228,,0.7835,"[120.0, 42.8, 0.4]",,Normal,Right Foot,Penalty,Goal,,779,779,28263,,,,
8f7647fe-3b28-486e-8ef3-86632cb9efb1,2844,5,00:06:35.455,126,35,Shot,180,Ecuador,Other,Ecuador,Jordy Josué Caicedo Medina,Right Center Forward,"[108.1, 40.1]",0.418748,['08dc8eaf-9803-4077-a22a-7781f063c157'],3942228,,0.7835,"[120.0, 38.8, 1.1]",,Normal,Right Foot,Penalty,Goal,,3565,3565,123554,,,,
1045a658-c602-4548-b790-900aa4d9ab50,2846,5,00:07:19.845,127,19,Shot,181,Argentina,Other,Argentina,Nicolás Hernán Otamendi,Left Center Back,"[108.1, 40.1]",0.514974,['b98be2c2-7c25-45d7-8b83-a3e01b7c3af9'],3942228,,0.7835,"[120.0, 37.0, 0.0]",,Normal,Right Foot,Penalty,Goal,,779,779,3090,,,,
