id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,related_events,match_id,possession_team_id,team_id,player_id,ball_receipt_outcome,under_pressure
f4d0bf1f-d433-490a-88be-24233b65ff3b,34,1,00:00:29.446,0,29,Ball Receipt*,3,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[27.0, 26.2]",['e38c769a-604f-46b0-808c-c36280ca4c65'],3942785,779,779,27768,,
954a16bf-e549-40cf-a47e-a9485a94f41d,37,1,00:00:31.719,0,31,Ball Receipt*,3,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[39.7, 8.1]",['1eff84f2-f732-486f-af45-c397d242cc8c'],3942785,779,779,5507,,
726b1267-632a-4433-8f80-8fa55c394d42,40,1,00:00:34.167,0,34,Ball Receipt*,3,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[23.7, 27.6]",['1aee3957-acd3-46ff-bf64-9935f60153b7'],3942785,779,779,27768,,
3420ae00-1d4a-49e5-a103-1f64ca0ddf72,43,1,00:00:40.066,0,40,Ball Receipt*,3,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[27.3, 62.3]",['34125020-5f9d-45cb-b899-534ede9ad4b7'],3942785,779,779,20572,,
fd499fcc-b185-4811-884c-c9708525fa56,46,1,00:00:44.446,0,44,Ball Receipt*,3,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[26.6, 30.7]",['b2c2272b-4a63-4728-98d0-dcb3b5b3537f'],3942785,779,779,27768,,
4d2b3bdf-88c3-491f-9399-bce499623215,49,1,00:00:49.906,0,49,Ball Receipt*,3,Argentina,Regular Play,Argentina,Damián Emiliano Martínez,Goalkeeper,"[15.7, 42.4]",['d3ea3f4d-9797-498a-b375-97eb939a9c45'],3942785,779,779,6909,,
a142efc4-8059-4d2d-a1a9-e8d27b5b8a0d,52,1,00:00:55.506,0,55,Ball Receipt*,3,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[33.7, 24.2]",['b5a11836-d997-4a46-b880-a1083686c734'],3942785,779,779,27768,,
db84abae-154c-4e09-a909-c8e60f11fa3a,55,1,00:00:58.722,0,58,Ball Receipt*,3,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[42.1, 6.7]",['3693dbec-15d1-4ab7-9c0f-b564cf3b7aee'],3942785,779,779,5507,,
01cbb66e-a495-4764-8699-36044f504c8e,58,1,00:01:01.454,1,1,Ball Receipt*,3,Argentina,Regular Play,Argentina,Julián Álvarez,Left Center Forward,"[71.6, 16.3]",['c7ecfa46-3800-4de0-9a06-c645d2c04ad0'],3942785,779,779,29560,Incomplete,
c14eacfb-1d9e-4b25-ad14-be3ca2829b2d,61,1,00:01:12.315,1,12,Ball Receipt*,4,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[50.3, 8.1]",['45a35ca1-45e7-4633-92f9-71b7619840b0'],3942785,779,779,27768,,
ec3b19be-1367-4fcf-9850-8e5ccba61b21,65,1,00:01:15.515,1,15,Ball Receipt*,4,Argentina,From Throw In,Argentina,Damián Emiliano Martínez,Goalkeeper,"[20.8, 35.5]",['eda5c4c7-b532-410e-ae2b-b68dca0c1f5d'],3942785,779,779,6909,,
74f5073f-d502-48ed-8c62-cebd7626d1d5,68,1,00:01:21.515,1,21,Ball Receipt*,4,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[30.8, 62.6]",['9b346f4e-3a75-456d-a2c2-c4b7d633040d'],3942785,779,779,20572,,
5793f0ae-25bb-40dc-bb3a-93bceb8759c8,71,1,00:01:27.899,1,27,Ball Receipt*,4,Argentina,From Throw In,Argentina,Damián Emiliano Martínez,Goalkeeper,"[20.8, 41.5]",['d70ed3da-7c38-451d-a938-e915057958c7'],3942785,779,779,6909,,
d0113ccb-0aa4-4cd2-af59-1baaac3618a7,74,1,00:01:41.438,1,41,Ball Receipt*,4,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[34.1, 69.2]",['d98ff7ad-e049-43db-ba37-3f0688e8ed28'],3942785,779,779,20572,,
760e2370-f1c9-469d-9696-534a903ec90d,77,1,00:01:48.156,1,48,Ball Receipt*,4,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[37.7, 27.6]",['afa9ffe7-446e-49c0-bc0f-bdda41bdcfc0'],3942785,779,779,27768,,
3135b468-0d03-4c18-8ed2-00697cd81c41,80,1,00:01:49.756,1,49,Ball Receipt*,4,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[50.5, 8.1]",['3ef3d027-9627-45ab-ac4a-72dccb227bf5'],3942785,779,779,5507,,
62fa669f-2e0e-4cf9-8851-c7e29fcf510d,84,1,00:01:51.286,1,51,Ball Receipt*,4,Argentina,From Throw In,Argentina,Alexis Mac Allister,Left Midfield,"[45.2, 19.4]","['87c37cdd-1418-4c0f-9ed0-bec244fa78a9', 'd9bdfe20-70b3-4615-acd3-4f4b3944b733']",3942785,779,779,27886,,True
e30ba047-d303-41d8-8251-7d4f5b243fef,87,1,00:01:52.372,1,52,Ball Receipt*,4,Argentina,From Throw In,Argentina,Julián Álvarez,Left Center Forward,"[64.0, 7.6]","['6fc37f4d-6466-4b5c-aed4-40f96cae160f', 'e6787644-68b4-45f3-8dbc-71a22cfc4e02']",3942785,779,779,29560,,True
ef8f6229-78d3-4ab7-b045-72eedb80cf90,90,1,00:01:56.982,1,56,Ball Receipt*,4,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[38.8, 54.1]",['1a7916fd-e845-4c2b-8efc-8419c2ec6043'],3942785,779,779,20572,,
3fcb9e61-d800-4f17-a88b-ea61f9b74ba2,94,1,00:01:58.956,1,58,Ball Receipt*,5,Canada,Regular Play,Canada,Jonathan David,Right Center Forward,"[75.6, 37.7]",['7eba968e-1bd3-43f0-9af2-98a57b591b71'],3942785,1833,1833,23640,,
f57e601a-b350-460d-83f6-c8e07cb34906,102,1,00:02:02.615,2,2,Ball Receipt*,5,Canada,Regular Play,Canada,Cyle Larin,Left Center Forward,"[86.9, 58.5]","['2853c148-e049-441b-ae01-5ffcb11bfb07', 'eab2f9af-2383-40df-bd96-ec4d7418d69c']",3942785,1833,1833,16459,,True
feae9163-b577-496e-8e10-34177bec974c,105,1,00:02:03.540,2,3,Ball Receipt*,5,Canada,Regular Play,Canada,Ismael Koné,Right Defensive Midfield,"[87.5, 47.7]","['096fdb9c-6779-429c-a82e-a9210db3c6f6', 'f402d970-00a3-4625-bc5e-8238eb466d0a']",3942785,1833,1833,133229,,True
737e7ea8-bc15-4d2d-8a1b-aa3bbce42e7a,110,1,00:02:05.164,2,5,Ball Receipt*,6,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[20.6, 41.3]",['653dba83-71dc-4a8b-8c47-2aa9a5e2ef82'],3942785,779,779,20572,,
ab3b0ee7-17d3-4224-81d7-205234c098ef,113,1,00:02:06.339,2,6,Ball Receipt*,6,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[18.4, 31.1]",['e1188607-3ee3-4c9a-aba1-add6aa8489e6'],3942785,779,779,27768,,
b45f7f07-73f5-4e10-9c17-0d00b580872b,117,1,00:02:09.053,2,9,Ball Receipt*,6,Argentina,Regular Play,Argentina,Damián Emiliano Martínez,Goalkeeper,"[3.1, 45.3]","['c66d0fc5-9470-4d54-a766-b836a18d968a', 'dc8c5c6e-a2e4-4501-b6ef-f22ce79acb58']",3942785,779,779,6909,,True
377300e0-4231-4129-ac2b-f75fd92f390b,120,1,00:02:11.639,2,11,Ball Receipt*,6,Argentina,Regular Play,Argentina,Gonzalo Ariel Montiel,Right Back,"[14.8, 79.0]",['1c5b1fbf-b6bb-4b9a-90ef-a1d17c0c1e52'],3942785,779,779,28263,,
f61750ea-9550-4671-9a09-3d8d09be53f3,126,1,00:02:21.378,2,21,Ball Receipt*,7,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[53.4, 69.0]",['24a4b8bd-7dea-49d1-a059-6b5ab9f8a9f9'],3942785,779,779,5503,,
be1cfbf8-d718-42a3-b543-d6eb2fc559c0,137,1,00:02:28.043,2,28,Ball Receipt*,7,Argentina,From Throw In,Argentina,Ángel Fabián Di María Hernández,Right Midfield,"[109.2, 65.0]",['2460e802-d7ae-4d17-8801-a6a6a5f8ea50'],3942785,779,779,2995,,
9b3faa62-a57d-4a7b-b754-937b289e9490,141,1,00:02:29.429,2,29,Ball Receipt*,7,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[106.1, 47.1]",['3ca9006a-8925-463a-be55-edcce7f3c3ad'],3942785,779,779,5503,Incomplete,
7177a001-7de0-4025-9d08-8d877d326c64,145,1,00:02:32.582,2,32,Ball Receipt*,8,Canada,Regular Play,Canada,Jacob Shaffelburg,Left Midfield,"[21.3, 2.2]",['452cbbfb-f568-4c79-bd8f-bb59948c9041'],3942785,1833,1833,26152,,
d6651362-336d-4458-ac93-10ffb3c0c122,149,1,00:02:34.996,2,34,Ball Receipt*,8,Canada,Regular Play,Canada,Jonathan David,Right Center Forward,"[26.2, 17.5]",['2495d7b2-b703-4b09-a450-d3a7151211b7'],3942785,1833,1833,23640,Incomplete,
d5e3f312-009a-4b38-8b6c-06771c7c435f,158,1,00:02:40.370,2,40,Ball Receipt*,8,Canada,Regular Play,Canada,Cyle Larin,Left Center Forward,"[50.3, 19.1]",['c49de47a-86cb-4d3c-bef1-2e3c825a7702'],3942785,1833,1833,16459,Incomplete,
09c1cd1e-0b3d-4d06-a107-f8a3773144b9,162,1,00:02:41.566,2,41,Ball Receipt*,8,Canada,Regular Play,Argentina,Ángel Fabián Di María Hernández,Right Midfield,"[80.0, 59.9]",['a0156a6e-1384-4942-adef-b2aae450bdf8'],3942785,1833,779,2995,Incomplete,
9fd45341-3a8f-4689-9e5c-0cb62cdbc679,167,1,00:02:43.701,2,43,Ball Receipt*,8,Canada,Regular Play,Canada,Jonathan David,Right Center Forward,"[45.4, 27.7]","['8dfc9ab9-6323-43de-9d23-5e23c58ce768', 'ef22fe11-82dd-462d-bbdb-7a6b3bf74d68']",3942785,1833,1833,23640,,True
e5e68134-b56d-40f2-8581-449f2159b9e7,169,1,00:02:46.282,2,46,Ball Receipt*,8,Canada,Regular Play,Canada,Alistair Johnston,Right Back,"[32.8, 55.6]",['3013bc2d-6041-480f-a824-ddb03850b7ff'],3942785,1833,1833,44703,,
072059a9-3458-4901-98b3-8518ed93ceb9,172,1,00:02:52.442,2,52,Ball Receipt*,8,Canada,Regular Play,Canada,Richie Laryea,Right Midfield,"[98.4, 75.8]",['853f0124-1b44-44cc-bab5-e80a339bafc2'],3942785,1833,1833,16120,,
4bd52518-4124-40db-bc15-37e38241a903,183,1,00:03:43.650,3,43,Ball Receipt*,10,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[54.9, 70.3]",['c2905789-f5c3-49e2-960e-a9c1290f1cd0'],3942785,779,779,38718,Incomplete,
b1284814-401c-4901-b48b-913511d0e95e,186,1,00:03:58.783,3,58,Ball Receipt*,11,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[14.2, 67.2]",['80e28af1-2468-499c-be48-1a5cb1059420'],3942785,779,779,20572,,
6764905a-78d1-42e5-9536-fbe2abd6159d,189,1,00:04:00.783,4,0,Ball Receipt*,11,Argentina,From Throw In,Argentina,Enzo Fernandez,Left Defensive Midfield,"[17.1, 54.8]",['9e6beec0-4015-4391-89da-9db89ebf05ed'],3942785,779,779,38718,,
870b4014-c33e-43a6-8e60-55dd55b47710,192,1,00:04:03.626,4,3,Ball Receipt*,11,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[31.0, 75.0]",['ab5fe1fd-2c71-489e-9377-91ada4123b64'],3942785,779,779,7797,,
64a20040-5f17-4ad3-a51b-9a3e5aa45e35,194,1,00:04:05.269,4,5,Ball Receipt*,11,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[15.1, 67.4]",['f1c0abe2-1235-40b3-91eb-1be25a8311a9'],3942785,779,779,20572,,
875ace58-2c9b-4fd4-b6b1-c2f954a22536,197,1,00:04:09.493,4,9,Ball Receipt*,11,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[21.3, 27.6]",['c9be0a74-403c-42a6-8494-87731a63e52d'],3942785,779,779,27768,,
e466ed4f-21e6-4500-a2cf-d415f576c0c9,200,1,00:04:13.033,4,13,Ball Receipt*,11,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[32.6, 7.6]",['4ad4f759-64f5-47c7-8e62-f3d4132a6d65'],3942785,779,779,5507,,
003cd745-5d6f-4e16-bf56-a5ca4a4dae34,203,1,00:04:15.255,4,15,Ball Receipt*,11,Argentina,From Throw In,Argentina,Julián Álvarez,Left Center Forward,"[57.4, 8.5]",['cfc528a5-01e5-494a-b612-1b99ef585855'],3942785,779,779,29560,,
422c321f-6d5a-4138-990b-bc1d5ddcc3d8,210,1,00:04:19.637,4,19,Ball Receipt*,12,Canada,Regular Play,Canada,Ismael Koné,Right Defensive Midfield,"[68.0, 58.5]",['871bd10c-f140-47db-97f9-387b576df0a5'],3942785,1833,1833,133229,Incomplete,
867168a4-ae64-4d1c-98bb-5fc51b0ba3fe,219,1,00:04:25.590,4,25,Ball Receipt*,12,Canada,Regular Play,Canada,Jacob Shaffelburg,Left Midfield,"[97.5, 23.5]",['cccaa736-9964-49b0-8093-ebd811995af6'],3942785,1833,1833,26152,,
59f19e9d-8fff-4de0-9005-f79d5f8f4a3f,225,1,00:04:42.913,4,42,Ball Receipt*,13,Argentina,From Goal Kick,Argentina,Lisandro Martínez,Left Center Back,"[10.4, 26.2]",['16924959-7081-44c4-91dc-db49967391ac'],3942785,779,779,27768,,
af7f646a-bea4-4c63-a2a4-b05adbb610d0,228,1,00:04:49.919,4,49,Ball Receipt*,13,Argentina,From Goal Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[21.5, 58.4]",['88986ba5-9fdd-4006-880a-5ade0593ff7f'],3942785,779,779,20572,,
48e748cb-ddae-4f25-8215-566bbab23e87,231,1,00:04:57.519,4,57,Ball Receipt*,13,Argentina,From Goal Kick,Argentina,Lisandro Martínez,Left Center Back,"[32.8, 28.0]",['42696786-44fb-4de5-864c-67e37117f51f'],3942785,779,779,27768,,
2bda05f9-4b96-4a22-a233-cfcb29a74aa6,234,1,00:05:01.119,5,1,Ball Receipt*,13,Argentina,From Goal Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[33.2, 56.1]",['311e25e3-4f57-477c-8a1f-120f4ae6f4e4'],3942785,779,779,20572,,
25992790-593a-4165-ab69-01d600818c7f,238,1,00:05:04.148,5,4,Ball Receipt*,13,Argentina,From Goal Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[62.7, 45.3]","['6ac7de8c-9935-43ca-a57d-f00786777c7e', '72d7b60e-c63e-4d4b-a0d1-0a311f9c1b70']",3942785,779,779,5503,,True
bf98c05b-42c8-4841-87f5-05e2d4f1b1a2,240,1,00:05:05.132,5,5,Ball Receipt*,13,Argentina,From Goal Kick,Argentina,Enzo Fernandez,Left Defensive Midfield,"[54.3, 44.8]",['080da534-51e9-4833-b7ac-833251cc1689'],3942785,779,779,38718,,
34e60723-2b65-4408-bd78-430958fcc4cc,243,1,00:05:06.966,5,6,Ball Receipt*,13,Argentina,From Goal Kick,Argentina,Gonzalo Ariel Montiel,Right Back,"[68.7, 77.4]",['63c1f681-b6ad-4369-aaed-37a9813d5e91'],3942785,779,779,28263,,
2756fce5-7c1c-4ea5-ba10-93a24d5c4570,246,1,00:05:11.662,5,11,Ball Receipt*,13,Argentina,From Goal Kick,Argentina,Ángel Fabián Di María Hernández,Right Midfield,"[112.8, 59.9]",['5f7c9ba2-6ff6-4cc6-9ff8-65873115c92e'],3942785,779,779,2995,,
43348db8-19d9-4744-978a-d39c63318380,254,1,00:05:25.539,5,25,Ball Receipt*,14,Canada,Regular Play,Canada,Cyle Larin,Left Center Forward,"[82.0, 67.2]",['0e27b6ed-c51e-4f69-a37b-c77fffdd2f04'],3942785,1833,1833,16459,Incomplete,
94acb8b7-f73f-49af-880a-0f12b01fedca,257,1,00:05:31.494,5,31,Ball Receipt*,14,Canada,Regular Play,Argentina,Alexis Mac Allister,Left Midfield,"[50.5, 26.9]",['1a62e97f-a683-4377-ac67-ba361621f9dd'],3942785,1833,779,27886,Incomplete,
12485562-f4ba-4e55-98d9-c4ae89c389f2,261,1,00:05:32.979,5,32,Ball Receipt*,14,Canada,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[54.7, 43.7]",['9492297a-0683-4e57-9ed4-808cbdb37ab7'],3942785,1833,1833,11187,,
305b0e0c-1a42-4512-a767-564c56b3eee6,264,1,00:05:39.828,5,39,Ball Receipt*,14,Canada,Regular Play,Canada,Alistair Johnston,Right Back,"[58.7, 57.9]",['ebac4836-0f27-4e8e-9220-1162167ef7c3'],3942785,1833,1833,44703,,
9392ba44-bfb8-4147-a097-e95b48d20e29,267,1,00:05:41.985,5,41,Ball Receipt*,14,Canada,Regular Play,Canada,Richie Laryea,Right Midfield,"[69.4, 74.9]",['a8dbb93b-77c7-423a-98b3-30a9064086be'],3942785,1833,1833,16120,,
49d36336-7e6c-42a5-915b-9243b1f585f4,273,1,00:06:13.765,6,13,Ball Receipt*,15,Canada,From Free Kick,Canada,Jacob Shaffelburg,Left Midfield,"[105.3, 39.9]",['c45d90b9-c88b-4ad7-9463-0c2eea09ee09'],3942785,1833,1833,26152,Incomplete,
d04aad53-2de0-4e55-9652-ec06e762d851,277,1,00:06:19.971,6,19,Ball Receipt*,16,Argentina,From Keeper,Argentina,Gonzalo Ariel Montiel,Right Back,"[34.3, 76.5]",['e8b88096-e0e6-4786-a204-2475c3a7e400'],3942785,779,779,28263,,
becb6158-443a-457c-a0b5-249feae33a89,280,1,00:06:24.569,6,24,Ball Receipt*,16,Argentina,From Keeper,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[39.2, 67.9]",['e9cea8a3-df4d-4f04-b1d1-b30a7479f197'],3942785,779,779,7797,,
49baaf27-d387-4478-a7e7-03883c1ce4cf,283,1,00:06:28.169,6,28,Ball Receipt*,16,Argentina,From Keeper,Argentina,Cristian Gabriel Romero,Right Center Back,"[27.9, 53.0]",['e5dd2406-9e76-434f-a38b-c52c0687b688'],3942785,779,779,20572,,
8c343cf6-4e79-4d4b-a701-fa85c1260c72,286,1,00:06:30.505,6,30,Ball Receipt*,16,Argentina,From Keeper,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,"[40.3, 62.6]",['4d980837-f1d7-4d89-aa6f-2c050bdd825d'],3942785,779,779,7797,,
a3415cc5-833c-4cd1-91f0-e1c6d44b17ff,289,1,00:06:32.301,6,32,Ball Receipt*,16,Argentina,From Keeper,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[54.3, 53.5]",['88ed0f30-d95e-4589-bdc8-02d9bd448ebf'],3942785,779,779,5503,,
444b7529-9b7b-4e07-8965-12edc445c73f,292,1,00:06:33.803,6,33,Ball Receipt*,16,Argentina,From Keeper,Argentina,Enzo Fernandez,Left Defensive Midfield,"[39.7, 49.3]",['7310fab6-537a-4689-b034-262272781dad'],3942785,779,779,38718,,
c3fac076-2fd9-4825-a8bb-6ab07eef97b3,295,1,00:06:37.218,6,37,Ball Receipt*,16,Argentina,From Keeper,Argentina,Lisandro Martínez,Left Center Back,"[52.1, 22.9]",['e9740220-e3b0-49cd-9771-f262480804d6'],3942785,779,779,27768,,
8880be31-fe69-487d-84c9-5cc28f022648,297,1,00:06:38.862,6,38,Ball Receipt*,16,Argentina,From Keeper,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[70.0, 6.7]",['aa9be918-d080-43c8-b7f8-977938987e67'],3942785,779,779,5507,,
7acb59fa-9141-4aa0-ae43-1e63f28709cf,300,1,00:06:40.150,6,40,Ball Receipt*,16,Argentina,From Keeper,Argentina,Alexis Mac Allister,Left Midfield,"[85.1, 33.5]",['73c7e008-a23a-4037-906c-a9a5bcf8a358'],3942785,779,779,27886,Incomplete,
6b80c9e8-db8b-411b-b004-6605d7e73509,307,1,00:06:46.226,6,46,Ball Receipt*,16,Argentina,From Keeper,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[92.4, 5.0]",['ce3865f4-14b2-4049-95e5-3df7f7e57b2b'],3942785,779,779,5507,Incomplete,
7fd91944-8c08-4d9b-a707-d2f6dc4ef358,309,1,00:06:47.083,6,47,Ball Receipt*,17,Canada,Regular Play,Canada,Ismael Koné,Right Defensive Midfield,"[28.2, 60.7]",['0b46a31d-272f-4ee7-97b2-0c5bc46e277d'],3942785,1833,1833,133229,,
7eadf30f-678f-4078-8051-14bb779a358f,311,1,00:06:47.265,6,47,Ball Receipt*,17,Canada,Regular Play,Canada,Jonathan David,Right Center Forward,"[32.4, 70.5]",['66bcca0d-49c7-4e87-ba4c-73b01972ce60'],3942785,1833,1833,23640,,
bdf261af-f79d-49e6-af6c-f84331d762be,315,1,00:06:50.053,6,50,Ball Receipt*,17,Canada,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[37.5, 47.7]",['9253686b-c377-48b5-a4a3-a4779a6b6ae7'],3942785,1833,1833,11187,,
6e7bac6a-e03c-49a7-879b-aef6396334cc,318,1,00:06:51.592,6,51,Ball Receipt*,17,Canada,Regular Play,Canada,Jacob Shaffelburg,Left Midfield,"[67.4, 38.1]",['a0cd7a31-b776-42f1-9756-e850fc809a3c'],3942785,1833,1833,26152,,
9ffa072c-a9bc-4806-9f4f-235e0567e2e6,326,1,00:07:23.485,7,23,Ball Receipt*,18,Argentina,From Goal Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[66.0, 75.6]",['f53ff41a-8010-43fe-8a38-9954040dd4a1'],3942785,779,779,5503,Incomplete,
7d51350d-8ccb-48fd-964e-77ef10ff0327,328,1,00:07:31.056,7,31,Ball Receipt*,19,Canada,From Throw In,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[55.4, 14.7]",['9d633767-b7c0-4ca0-82e7-f2b06950caeb'],3942785,1833,1833,11187,,
fa5f83b5-e4bf-4a57-8ef3-065df1c74d75,331,1,00:07:31.796,7,31,Ball Receipt*,19,Canada,From Throw In,Canada,Jacob Shaffelburg,Left Midfield,"[63.4, 2.5]","['2a7b9363-f94f-48a8-9eeb-bf605d280b6d', '3f46cc90-cd4c-4410-a693-4e1f0117e006']",3942785,1833,1833,26152,,True
3a97a36f-837d-4503-a408-4f03a2286d77,334,1,00:07:34.034,7,34,Ball Receipt*,19,Canada,From Throw In,Canada,Cyle Larin,Left Center Forward,"[72.2, 28.4]",['e18aaba0-ca4b-4c75-898d-9ebffc1233c9'],3942785,1833,1833,16459,Incomplete,
b02f50bd-e276-4891-92c6-2ebae26bc55f,337,1,00:07:51.924,7,51,Ball Receipt*,20,Canada,From Throw In,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[74.2, 5.6]",['bdce7bcc-3084-48d6-9f91-6f6093a3a177'],3942785,1833,1833,11187,,
ab357acb-ceee-446b-aec9-5dadd9a4f2c4,339,1,00:07:52.742,7,52,Ball Receipt*,20,Canada,From Throw In,Canada,Alphonso Davies,Left Back,"[69.8, 2.5]",['0add7845-c28d-48a6-bf4e-7f32e249eab8'],3942785,1833,1833,12365,,
4189d57d-a435-4d35-ad56-bb8ff9333fae,343,1,00:07:56.185,7,56,Ball Receipt*,20,Canada,From Throw In,Canada,Moise Bombito,Right Center Back,"[53.0, 39.2]",['21a0aa01-c0f4-4c28-8373-4c83ec3ede5d'],3942785,1833,1833,383250,,
a268b19a-d906-45e8-b79d-ecc74fbf1bee,346,1,00:07:59.106,7,59,Ball Receipt*,20,Canada,From Throw In,Canada,Alistair Johnston,Right Back,"[55.8, 55.4]",['f8be21f3-84ab-4e89-ab6d-6a7ff6825839'],3942785,1833,1833,44703,,
a82661e4-0e95-42db-a7c0-dced723e0728,350,1,00:08:01.363,8,1,Ball Receipt*,20,Canada,From Throw In,Canada,Jonathan David,Right Center Forward,"[70.5, 70.7]","['92a819b0-bd59-4c81-8f1e-1a2601a0a43c', 'e450058c-bb5e-4501-bc4f-eae4df4ff88c']",3942785,1833,1833,23640,,True
